RA,Dec,BP-RP,G,Parallax,Absolute Magnitude,Source ID,ZTF LC
69.88281637454126,-12.102896457986562,-0.35872078,17.19769,3.743740109176109,10.064218461724147,3178036453400637696,yes
266.5246988673232,-3.1662630743020035,0.6034441,15.987483,1.2122551385928793,6.405453168548254,4176942419339829504,yes
72.13359997189382,-10.89724847013922,0.0046215057,16.233076,18.195426498404835,12.532887199235594,3181589319065856384,yes
75.21582814856134,-9.51584551721556,-0.01769352,12.599804,14.032873582894188,8.335537064125331,3183166667278838656,yes
76.35948896507664,-7.574976362131399,-0.39361382,15.740852,6.225953306415784,9.711881296122131,3183970105337419136,yes
232.59839646144223,22.112885246422792,0.3536663,19.502329,3.029956440690192,11.909510925178411,1214510510998076288,yes
73.10546971674341,-5.3130938365122695,1.6466503,18.629232,2.44848219089424,10.573716747561487,3188514593052001792,yes
291.06934435576903,23.654802642501,1.6954288,16.62904,5.660241208789415,10.39321469429307,2022699768477348480,yes
142.70918075469157,-18.310762257625097,0.9514904,16.41648,4.825064841029675,9.833995769655196,5678791778653979264,yes
123.03283426725928,-16.13381367481862,1.1881237,17.351053,1.757157804842317,8.575106829373862,5721548762206332800,yes
140.6992423594488,-17.66607841968434,0.11327934,17.800718,6.3532031178034885,11.815681701775546,5681746853591389568,yes
300.5613399909857,-3.9761970847672568,0.20597267,15.923338,0.8891621457477201,5.668242826124283,4221666192972442240,yes
260.7963322582407,17.969162473334606,-0.38905716,14.648825,1.0207979228356998,4.693523888282813,4553448465214622848,yes
261.4238650676304,20.279672994848795,1.7911987,17.570393,4.919469809815957,11.029984498512842,4554939609148916608,yes
73.21620339137743,68.34060362062388,1.2385406,15.782614,3.398131123609617,8.438814664839057,495994372513137664,yes
78.45301089742276,72.29786737515725,-0.03847313,16.470608,2.462698422819001,8.427664161256793,498913610243369728,yes
315.9078630157888,6.274797297872528,-0.16483307,17.94624,3.9929046677425153,10.952684706784838,1736396350823024640,yes
328.63486072576325,63.69841379675356,-0.10464668,18.880486,4.966615590987016,12.360788737590688,2216598403463898112,yes
127.1603409469378,-26.6062969022468,1.119257,17.252752,1.9603165278289223,8.714383007779036,5694849183916311680,yes
283.0307125956147,-21.688802243789365,1.2349606,18.440178,2.7727219703200863,10.65470961833752,4078842175168086784,yes
318.98997359086417,36.71539419936267,-0.39164162,18.014864,1.293271735430158,8.573312930661952,1867851869401000960,yes
89.81598325729327,25.913752191206505,-0.18801498,15.663874,12.674380455712642,11.178507697525353,3429818633270156416,yes
90.68748726215064,-13.850962973431974,-0.5170536,15.319264,2.5929981137898017,7.388275004265233,2997192526074656640,yes
93.19718750208014,-17.675111752299724,-0.2405672,13.994193,1.1983099016632566,4.387038739587954,2943004023214007424,yes
94.58982085861854,-16.526001003922023,-0.1029129,17.85634,1.1429480791131634,8.14647251038932,2944687547315654784,yes
254.8972820901177,-17.223966643645138,0.15099907,16.054195,0.4963392487204575,4.533088094994779,4132826959121759872,yes
15.124459624392085,16.563870648768226,-0.12845421,16.511248,9.275245538392754,11.347875076372128,2784454721363618432,yes
12.37265801917536,20.453108022581183,0.05624962,16.945713,10.366993989594045,12.02397723373699,2789405753503977472,yes
295.2019291273846,-1.5559162356053653,0.2252407,14.708755,1.405849680905178,5.44844943327881,4238011189241808256,yes
4.974281335943456,42.81348354574514,0.19817924,17.458805,11.554907060706078,12.772637283396357,385166486649719552,yes
9.460283171440098,19.02666433312253,-0.36561584,17.991533,5.025736191598219,11.497531440443044,2795150147707769728,yes
4.43480795745389,43.23137163343246,1.3930521,16.868814,9.625147459420104,11.785850958602378,385195142671241472,yes
9.474030877519091,44.495104389974486,0.5456619,19.174892,6.903745289864526,13.370315799654742,387847572738587392,yes
11.352362625172256,43.62583408622443,0.88820076,16.46996,2.467820761165921,8.431528067601445,387878260280455936,yes
4.591970266282735,43.47024121588292,-0.33844566,17.935644,3.0211976616056395,10.336539699415733,385290559665183744,yes
4.777211488968623,43.75904735870141,0.74171066,20.447714,8.227621694476284,15.024085573245102,385312614320805888,yes
7.142557853069749,45.73389120127937,1.8030853,17.682976,4.503725556981861,10.950835590477764,388912999505086720,yes
6.573842433547431,45.55567476726728,-0.3664093,18.630737,2.097212719789428,10.238949415429692,388932863733332736,yes
6.741802092692255,45.75233863385764,0.22114182,18.689053,4.562012954570018,11.9848355709573,388940147995888768,yes
7.093430659013894,43.06842275031837,-0.42230606,17.15112,1.7298495581028073,8.341161674815083,382537382549429120,yes
6.712994285826616,45.90970233834378,1.2429867,16.76241,7.102734680267537,11.019537960416557,388964852647711616,yes
276.5643790339128,-24.34594696766203,1.258892,15.876946,3.682052091292632,8.707395641645135,4077281860767558400,yes
11.68468400060218,44.69819731476153,0.85362434,17.991148,5.876490675931397,11.836738257027893,388029507552834048,yes
11.793752028611,44.90612264494708,-0.090070724,18.812815,4.393684010681995,12.026959098434702,388058713330720256,yes
4.4003738470371045,44.21529979199647,1.5105534,17.399223,4.698314826889089,10.758933574127507,385526950369482368,yes
6.672288128949892,43.53968707462211,-0.06142044,17.212627,5.661118407057851,10.977138193071667,382590743223001472,yes
6.491624133806852,43.36663593766716,0.33886337,19.508682,4.13546076392448,12.5913015235924,382606097730774144,yes
5.190551436552015,43.96714674177269,-0.09981346,18.71902,3.103213460563816,11.178078252004712,385646797135832576,yes
8.113314510252042,45.74831102608549,1.4378042,15.524472,5.367497555495919,9.17333127659418,389082362953548032,yes
305.37733627859154,20.47675873773752,1.5052586,18.11687,2.489810038279004,10.09770106785962,1816620262545813504,yes
8.978294525748725,46.2515744349134,-0.13189316,19.37623,2.75715771595877,11.578538047452192,389155029503325184,yes
211.64675269573465,74.31677553589897,0.22964573,15.564553,1.6375277203363892,6.635496302669431,1711956376295435520,yes
5.494229582804003,44.845327157872745,1.1212673,15.776691,7.266368729803056,10.083278161175766,385791868248308608,yes
194.1138055859512,77.88373084382037,-0.5775652,15.148117,3.5483949319367367,7.898276751423721,1716738118005409152,yes
250.74036819504275,-27.190353535389608,0.48114014,17.98126,4.9983957307291424,11.47541318459086,6034076554326824704,yes
186.20069443357085,79.34528668153123,-0.25744343,15.538089,11.608571997944653,10.86198299638631,1717665659142919168,yes
9.472831136701522,44.81436981163711,0.9725847,15.643495,8.950162044573808,10.402649491901988,388229760404845056,yes
231.17105628639885,80.83699456232908,0.05866623,18.369669,4.989036550549431,11.859752428338702,1721066238153407872,yes
6.403212888303287,44.512587440929785,-0.067949295,18.704817,3.5248984929935885,11.44055007533567,382779064652834304,yes
6.234468398317243,44.58389512800167,-0.3288555,16.283342,6.542414885300648,10.362032406590387,382791094857742848,yes
5.999127871340721,44.6441215149697,-0.0429821,16.779772,9.22930419191022,11.605616801443412,382794736989888512,yes
270.3129486980054,21.813099793054192,-0.22844696,13.810595,1.336479577909246,4.440406634508474,4576573634299171712,yes
6.605790488975517,46.76405396881987,0.13399887,14.763214,0.7648243912104885,4.181022648427094,389379540330182656,yes
9.659252314360169,45.313603724620165,-0.12207031,18.891546,2.924058988593192,11.22147664813587,388269888281914752,yes
4.176645524266002,40.219909532909455,-0.15412712,18.896303,3.9693487876451607,11.889899310729207,382993538138799872,yes
3.8122174955413306,40.33678975923144,1.9272232,17.795166,5.64097605932198,11.551937282773022,383009691512498560,yes
3.468799345804955,40.882892341422576,0.3558941,19.600014,5.653638092196125,13.361654022188889,383086348088701824,yes
11.964191641287613,45.80483504569257,-0.10977936,19.310207,3.206372512006228,11.84027688346352,389610742713434368,yes
4.115382297113792,40.423075508524654,1.0830021,18.29291,4.256331436998934,11.438087193774358,383374591933756032,yes
4.277432968355965,40.74537435377068,-0.070568085,19.027369,3.5967779712389456,11.806937148444977,383396302991862656,yes
11.331308837916396,45.57901393371992,-0.014116287,16.483654,10.756677076785904,11.6420446549343,389634764466374784,yes
11.334120114931286,45.75890881130741,1.2916393,17.15525,2.126422861989735,8.793498164453528,389643869796999296,yes
10.186110413934,45.80888609918061,0.79951096,19.668224,6.8909447068327365,13.85961782567722,388351389581706752,yes
4.154114189767316,40.98868601701675,-0.31929398,16.865898,7.191114680326772,11.149879073606636,383450904912784256,yes
9.853634201307502,45.57794628916375,1.6490221,16.798538,7.385958422389711,11.140572292788216,388367989631694976,yes
10.06429163086709,42.796702212411134,0.82017994,16.017355,5.224840073930562,9.60772000877438,387412101709631104,yes
9.800762327789275,45.71830074893028,0.108242035,16.56111,13.079262594541548,12.144026296336808,388375681916533248,yes
105.69096766002586,0.0551990794870516,-0.01914215,15.115413,21.70472707291466,11.798184645765932,3112786176370258688,yes
11.785646465229451,46.22294769395754,1.0111504,17.884409,4.616034209007345,11.205754093381431,389723859268963968,yes
331.54047744360287,45.25381077265133,-0.13443756,17.066734,1.748484888197092,8.280043415708516,1962873450975432448,yes
8.63586632885192,43.46364433483043,0.89774513,19.447363,9.56681563005684,14.351200021992216,388435811459584896,yes
8.577162445047371,43.82146803136966,-0.28679466,16.365414,6.565390298310553,10.451716745321804,388450929744571264,yes
11.374625669558334,46.35130665047086,1.2660522,17.302313,3.378229891311303,9.94575900167931,389777460457416064,yes
33.04426822050463,-27.787428029370624,0.12033653,17.709993,6.845771275607781,11.887104924052514,5117357983046828416,yes
31.467330209123624,-23.085918929988537,2.025404,17.868113,7.862485009143892,12.34591215207439,5122546028663030912,yes
34.890268686273586,-22.39070147789488,-0.25901031,18.027327,3.870578532029555,10.96620641745864,5123535172515636096,yes
4.478445882196827,42.36716286207888,0.1288662,18.907434,4.679683852114627,12.258516571011809,383643658749169152,yes
8.494702347416712,44.33498234093115,-0.22698975,18.649124,2.5201801042908225,10.656281893401124,388499376974741120,yes
297.1241375987422,-23.289931698345008,0.08210182,17.883718,6.539395688024602,11.961406082995577,6863852416161801984,yes
9.79422427525504,43.11902308865161,0.116838455,19.287863,4.017618929087504,12.307706707801632,387607776123294592,yes
9.47996260046341,43.00490947135194,1.4822464,17.497454,3.5844399688490887,10.269560556730797,387613896453926272,yes
7.469890408534957,44.317547961038215,-0.12685585,16.470984,9.556089960514392,11.372385147609322,388531679425970176,yes
278.1810107948632,35.755123150642234,-0.25692177,18.102455,1.9858043867127224,9.59213732866354,2095490942878080256,yes
9.5441638223639,43.74729598334599,-0.44023705,17.11269,1.687180764353985,8.248498076715052,387661171157655680,yes
8.789411910392456,44.67746470650583,1.070281,14.067031,5.624128465260895,7.817307160980536,388589300707181568,yes
3.8269044908094543,42.32738915457429,1.2803106,15.311834,4.981543815348773,8.79865377261843,383818451034198400,yes
8.475486352823564,44.56026127624904,0.19014168,19.36181,5.120745539208893,12.908475976747496,388596374515526144,yes
10.879413289231554,47.02602802142317,-0.28231144,14.950021,18.679743232364142,11.30687551109409,390019142564195840,yes
8.930100181814934,43.66568674643976,0.16440964,17.41251,10.221153634104263,12.460009581072892,387694946780368896,yes
8.867906333771211,43.747417614928814,-0.17489243,17.970911,4.948084779294256,11.443096660590031,387695462176538496,yes
104.29250401169934,-4.365978575708657,0.05624008,17.000666,6.981909554479677,11.22053709273969,3102457123623043072,yes
8.884874925366855,44.972387232440646,1.6451893,17.156752,5.289531081332205,10.773837866965737,388623523004786304,yes
8.421697846744564,49.66966121491947,-0.1792984,16.094654,0.5105798989343688,4.634972565132738,391484413605892096,yes
9.083915737468198,43.94882102436322,-0.020349503,16.665398,10.434686471485715,11.757795022278426,387724053774415104,yes
9.939411374079814,43.7124339388788,-0.1171093,17.488403,5.982313380588711,11.37274879798636,387740026756303232,yes
303.5088158519303,20.947927269023804,1.253252,17.15734,2.1214439901738573,8.790497850606195,1828808589463195904,yes
346.1043557823017,58.05282171889904,-0.16045761,17.843073,4.016678673895591,10.862408452240942,2010233368156914048,yes
81.33924977506567,13.69665516809632,-0.18075466,15.694056,16.553570896960412,11.788514465955554,3389454156961242240,yes
9.185503067636295,44.31888315715483,1.1028576,16.647884,2.6266714882088458,8.744912799827716,387829499515389568,yes
17.987841421568223,31.60889249217097,-0.210186,16.94631,7.982671003214589,11.457051153412266,313206676129937408,yes
6.822037629510123,44.856981815664064,-0.007741928,19.52771,3.623583814717753,12.323401555742771,388751027698430464,yes
299.9705663813056,14.59281778697955,-0.49949265,17.511982,1.5533647370651231,8.46834921005415,1807309147099442432,yes
7.375798315647588,45.03755592687738,1.8774719,18.602388,2.917563496071669,10.927489582701815,388764878971033728,yes
22.50561141845857,26.64932090880197,-0.11049366,15.480052,17.5185012860056,11.697536746871904,295513751628028032,yes
262.5166852816048,-22.06304591513645,-0.11317825,16.71979,8.412367447666613,11.344381170884988,4117752719121772800,yes
6.83512525028357,45.3418310661068,0.8174515,16.651339,1.3996772799633908,7.381478565221514,388787071064449152,yes
133.85528893441375,-23.26018157635062,1.0330582,16.9972,1.678560710258379,8.121885267251098,5654643032975339904,yes
134.3430795479182,-22.758659870683303,0.060700417,15.185518,21.674490445533365,11.865262481307711,5654689998440806912,yes
315.3002946080023,45.33892508881621,0.13834381,16.193878,9.057022733293092,10.978805289156195,2163427876590946560,yes
280.3344078180155,44.74543839297056,-0.11876297,16.387455,9.778064539066747,11.338719497257234,2117573255233733632,yes
1.626749015580346,61.33341052486204,1.416873,17.040121,2.747445944686985,9.234766782720406,429454230902629248,yes
278.2669308187292,46.61809468998439,-0.31288147,15.698741,1.433453792296995,6.480659489642802,2118607522015143936,yes
322.83306654108134,34.87963881280924,-0.36019516,17.490625,1.8253763201363604,8.797387061526075,1950573244454108160,yes
278.3100552687158,48.48679947578084,-0.51159096,17.084867,1.2052471714868107,7.490247604699256,2120335400240968448,yes
274.60150550820737,46.9559301491088,-0.121385574,17.505995,1.5622293980349204,8.474719030503447,2121629147470776704,yes
323.638809646966,-25.001411308659154,-0.02619934,17.5319,1.624079661172881,8.584936637947312,6814484584593326720,yes
285.1023805224125,19.29536100022053,0.037517548,16.71504,10.436847088980556,11.807886603166263,4517992170175866368,yes
308.0422338437355,21.90316945854934,-0.33930588,14.743289,12.183146080855686,10.172086258038233,1818464452778851584,yes
111.22500878901036,-11.451319377953128,1.4473801,18.025938,4.142795974334906,11.112405727796853,3034780190071877632,yes
110.03813862706951,46.81152479217421,0.15669155,15.600567,19.78134423797121,12.081846003367724,974895286283420160,yes
277.8156267440738,13.75533617161831,-0.13656902,15.151283,0.5665757120193374,3.917572766188029,4508520908289527808,yes
335.43958722454306,24.42838275696998,-0.22966766,16.369907,9.00398818815556,11.142081583007236,1878875160654355072,yes
316.8384480038285,42.5188434017437,1.0406075,18.0075,2.7840857338439635,10.230913024595724,1969663691188312448,yes
95.43882653566465,6.877498114890994,-0.48737144,15.750941,2.500995391707472,7.741505457537238,3324207002370180864,yes
112.27268594624482,-18.617643818180674,0.19373226,15.912261,0.5071173439901743,4.437803320836558,3026543267432558336,yes
113.87277939494858,4.81355303163679,-0.32755852,17.57013,1.0550410678600914,7.68647682517277,3138305596433476480,yes
295.6326579982147,33.5514223916855,1.1446133,17.88328,7.233069853964522,12.17989329675949,2046947951220003328,yes
322.84431062654494,70.61707486794013,0.0374403,15.749121,4.543179399213144,9.03592043198203,2272277809733101312,yes
322.979141546658,21.21010925234898,0.7086563,17.554417,1.8212859157800625,8.85630764577437,1787864322614369280,yes
30.8387708895626,67.3532457600671,0.059051514,17.366766,8.222557686105839,11.941800644990284,518966292856747520,yes
83.31144081515697,9.433098487984246,-0.11415291,15.345009,16.231066266815503,11.396744254270878,3337943549028544128,yes
92.0794359562619,37.68034391493526,0.049230576,18.215502,4.733711445986498,11.591510905021488,3454113373478045312,yes
295.17331001660904,13.961908199041794,1.2715359,17.342066,4.492361445032848,10.604439456633925,4317209252322664320,yes
81.5434157691542,59.57925499259757,0.18648148,17.562902,1.1825575651943216,7.927013453762759,282679289838317184,yes
37.53027403590932,29.38230109566584,-0.3997593,17.579899,1.2135142407199244,8.000123385951191,131259668060084352,yes
284.5415722209649,6.147292549140017,0.33767414,17.45955,1.4718761187807825,8.298906294593182,4282601024302054528,yes
336.41289189187154,65.84184975145004,-0.33288193,16.874962,3.842817099367819,9.798210572561686,2206722349507123456,yes
289.7233613748828,24.84395638427912,1.4101458,15.481187,9.129126047994838,10.283333017627452,2023812302390219392,yes
255.15529086139267,-28.839397594716463,1.221098,17.911383,2.3006735355467662,9.720657984326532,6030069422930040320,no
222.0042883346019,-51.377787625516056,1.5197067,17.612955,7.222546032998099,11.906406592535031,5901200475337820288,no
206.3927353845879,-50.40727431641948,-0.28301716,13.586744,1.870010336519184,4.945964035572434,6069691836195326208,no
197.0766875307016,-63.525291067664426,0.68297577,16.431314,1.438862076129843,7.221409830536002,5862324664773029120,no
265.4354586429862,-39.33207540998856,1.4450111,17.263159,3.764610319736717,10.14175914206384,5961175501795365248,no
265.6498469702064,-38.87825613021909,1.737318,19.675184,7.220235806766133,13.96794090745,5961214603159354368,no
226.5138579723468,-73.92514711664973,0.2724409,15.463298,0.8828727773381908,5.192788629548426,5793539629636942464,no
285.8718636486003,64.2577472780431,1.9691277,19.020489,4.684922594114128,12.374001098609046,2252877030140974592,no
264.1115515623423,-58.85186923595684,0.83597565,17.24841,1.3339689038285605,7.874138529262959,5912901443721234304,no
236.4977133362133,-42.28758259327114,1.3739357,18.094122,2.1278676148587974,9.733845024306852,5989762662315048832,no
244.6515619004184,-38.05322093598079,1.8882523,16.690676,7.000896046366687,10.916444145134104,6021346790966290688,no
244.7254259862617,-35.90743853686107,-0.38464165,17.917,6.375949991223822,11.939724510399571,6021870154194477312,no
243.6638227538623,-53.89748546067437,0.07720852,16.016796,0.7568161564994722,5.411747974022534,5932944647464766208,no
118.3914979933066,-20.13843438483433,1.3520842,16.888124,2.414962965745792,8.802676375446831,5712730782030653440,no
270.27069001020106,-38.9217056918844,2.094637,19.256098,4.412086522482384,12.479318102553613,4036144668339494912,no
297.84422639366613,-13.962920798143143,1.1969242,17.614006,1.3711006343513137,8.299352658847365,4188422252742802176,no
293.9836270161592,-8.8616287109842,0.21471691,15.686855,0.604361295188497,4.593338216254347,4194507602931516672,no
303.4167039501872,28.7668522737887,1.7652988,18.116514,2.9273212550443195,10.448865930647042,1837250639724337408,no
265.9627071278704,-41.23735523949031,1.6113129,19.453297,4.710245470874962,12.818514703233175,5957576112976589056,no
265.49369328097043,-40.82316122117522,1.4474792,19.3291,7.403301612951855,13.676227215215995,5957658816904838016,no
155.5218453449858,-35.63222950585242,0.26550198,14.962397,1.0786535087439475,5.126806802622868,5445756851859162752,no
256.7299334076285,-15.147909900004445,0.86973953,18.364096,1.5946813642210045,9.377465595007468,4139463473867514112,no
268.63080142047096,-31.297217184167653,2.4734955,19.40016,9.151337857955776,14.207582946755718,4056055273615583488,no
257.8564254335504,11.990195701606591,1.3408232,17.333311,2.6097603598221144,9.416314151279437,4540976189424874240,no
108.79542302853288,-22.27205774622488,0.7588768,17.186798,0.8344552760687687,6.793813324746512,2928068910104596992,no
269.42791170098087,-32.034005000201354,2.0417652,19.316618,13.237663678090644,14.92567471507803,4043765173094724224,no
273.6867667898013,-27.25734084146875,1.5470467,18.797596,8.09744033914396,13.339334784352094,4052454682316768768,no
273.2124310087883,-27.18267494073353,1.3614521,18.546509,6.5919633500035415,12.64158292052701,4052492959007041792,no
270.60189108046023,-31.700441230795768,1.225029,19.626854,21.22870411180173,16.2614714191882,4043832006981042304,no
254.49957649544865,-57.6348383047743,-0.2586298,14.231408,1.2118338216707885,4.648623346348087,5916958263667362816,no
273.38323662572105,-26.99966002809232,1.3633308,18.662577,3.824359469381679,11.575370534431965,4052519450336704768,no
270.585289935958,-31.55941947769771,1.4572868,18.837584,4.070628458295063,11.885891322415386,4043842349266781952,no
260.70146133770413,-53.61973366865708,1.4908581,17.843855,4.981126638079275,11.330492915969584,5923265199797551360,no
277.1007915293906,-26.143907367093565,1.554348,17.95015,4.581869071449114,11.255363374551068,4052107550050622336,no
269.2126907943758,4.520468679625759,-0.12452316,14.19604,1.1537718102020935,4.50663961875442,4472799768355719936,no
232.93098344835465,-59.68380491122839,1.2050953,16.542757,3.1904092007958624,9.061988945458948,5881794163902413952,no
232.7369499556055,-65.8129870114417,-0.1608324,15.239779,0.7776599838210129,4.693727759833838,5824214148655299712,no
179.1021875796419,-62.29506156813138,-0.061302185,16.04573,0.4957381014379637,4.5219914959616005,5334675872218890880,no
136.75737180977544,-59.275509057249,0.37434578,16.721462,0.5825512741870257,5.548132782537316,5300162339621000192,no
270.2126586424436,-30.019047956819666,1.6732445,18.599695,10.230803999323228,13.649243822885882,4050234768283392512,no
278.8035650467539,-14.578471565947082,1.6541748,17.710075,3.095472658403292,10.1637098617139,4103701102314576384,no
132.44916165316033,-58.64336147935594,-0.36832714,13.727442,1.29667642294022,4.291600071384318,5302635209984826496,no
