source_id,bp_rp,G,absolute magnitude,ra,dec,parallax
2203244624288543744,0.8243084,18.96557,10.696715015354156,329.8160699008543,61.0890078877504,2.219366381113585
2203373473312011008,1.7090015,18.390034,10.225766728553761,330.9876277831873,61.53886511240264,2.3288769672934264
5932944647464766208,0.07720852,16.016796,5.411747974022534,243.6638227538623,-53.89748546067437,0.7568161564994722
5712185733507082240,0.44674492,16.794903,5.71085069698041,116.52854871082134,-21.543089892692468,0.6070011856730042
5712447314192763648,0.113082886,16.283728,4.656702050260174,119.03777311115996,-20.84170527935293,0.4727100221147887
5712730782030653440,1.3520842,16.888124,8.802676375446831,118.3914979933066,-20.13843438483433,2.414962965745792
5712922371936446080,0.37242126,17.000807,8.37049319898396,121.00806002244954,-21.30887671766816,1.879045255021143
1956939627235448704,0.74975777,17.854582,7.891667605631367,334.6231444665586,39.81041389017215,1.017225224810348
1808931377726170368,-0.23837471,15.743784,4.9694194384488135,305.77353902624355,16.81498472124551,0.700046820887008
1809050880897877888,0.27309704,16.180809,5.620405862547175,304.7302971493771,16.610965963109173,0.7725371489790712
2051770507972278016,-0.3047924,13.594062,4.767825071873094,291.539357566941,37.33556192999486,1.716930099751694
5278321915508032256,0.90975,18.505943,9.802655987697841,91.12849259574264,-71.42272286620083,1.8169484154825324
2051970241137323008,0.12667465,19.638813,12.034306807905228,293.7115854741145,37.37667399140037,3.0136912805922487
1809460380271929344,-0.010599136,16.790318,9.122571522504423,302.4043764957888,16.872101703266363,2.927188595877719
4036144668339494912,2.094637,19.256098,12.479318102553613,270.27069001020106,-38.9217056918844,4.412086522482384
4188422252742802176,1.1969242,17.614006,8.299352658847365,297.84422639366613,-13.962920798143143,1.3711006343513137
2053553885771329280,0.48324585,15.46111,6.026830433737132,292.6716745116124,40.87362357175317,1.297609710140678
4194507602931516672,0.21471691,15.686855,4.593338216254347,293.9836270161592,-8.8616287109842,0.604361295188497
414071753997318272,0.90200424,17.974312,10.167904856276966,18.17688519751041,58.46590399979441,2.746114057057237
414813439007636352,-0.0718174,17.59766,8.867863574392919,11.259829641209349,50.56895872032538,1.794901890050472
3291164582009541376,-0.26873398,14.299688,4.872824757321542,75.0789864923906,9.201138669796192,1.3020490693266666
136464000192315392,-0.34117413,15.092181,7.0652100037741175,43.722252883254775,32.708820086741454,2.4808802443191413
136610338318092544,0.031974792,16.061234,11.864827100282005,42.36522948636459,32.8532214561861,14.478334964443851
136889369456934912,1.6618614,18.918629,11.99949718929027,44.41870479894303,33.468980061042366,4.132126779846918
1837250639724337408,1.7652988,18.116514,10.448865930647042,303.4167039501872,28.7668522737887,2.9273212550443195
139329494996974208,2.7744293,19.893494,14.562464302862157,48.464216924115405,37.85258077952322,8.586062798217256
5957576112976589056,1.6113129,19.453297,12.818514703233177,265.9627071278704,-41.23735523949031,4.710245470874962
140006416203288320,-0.12314415,16.857626,11.33699576145721,41.44458605652858,34.48371777943085,7.868173941538455
140033495973219712,0.8156071,18.182487,8.986429352658881,41.50990847018331,34.9189079239568,1.4480663798806173
5957658816904838016,1.4474792,19.3291,13.676227215215995,265.49369328097043,-40.82316122117522,7.403301612951855
141730416074813312,0.045923233,17.190716,11.815459747325537,42.12627022903918,37.42378203996374,8.412958555419204
141759351271651456,0.70405483,15.934817,7.2836182427803156,42.50064300485136,37.65609477509377,1.8610594586854248
4486823725632828800,-0.25633717,13.991175,4.351000415098797,262.9743293283142,6.785276703903076,1.180225742492097
142086971376178688,-0.35011387,15.487472,4.814148844087542,45.54817767275821,37.18596931163057,0.7333906499654181
4487346891305390592,-0.20862961,13.678309,4.359929603880429,264.12615788333585,7.600659245328314,1.3687499640454854
4487798721865489152,-0.1996336,12.67918,4.370445511972219,263.9314347486579,9.14355110990202,2.178979289291651
5445756851859162752,0.26550198,14.962397,5.126806802622868,155.5218453449858,-35.63222950585242,1.0786535087439475
3449621937199851648,-0.0048151016,15.316966,4.6939585696193085,84.32928559624953,34.42062397562386,0.7505826372295924
3828660708104028032,0.23054218,14.368378,5.402332210624198,153.78901956857908,-3.142490545380002,1.6098701288695596
1934177606236303744,0.11285591,16.560894,5.856805021907828,341.0242606524957,43.75897659897485,0.7230730988534295
3830623164560911872,0.4001274,15.281872,11.955607266928448,154.02636874208116,-1.321267546456416,21.61459255944788
1934660360560498816,0.046957016,14.360531,5.726244313591183,343.1580576736969,43.41413660762024,1.8756105319032248
3833982271367482624,0.08579445,16.55159,11.896449847843563,147.25568689205738,-0.3196954387791288,11.721197116250412
3834721387994870784,-0.1903143,15.70473,11.040255294229773,149.71074944273207,1.790035056609581,11.670919105393311
3834895969825628800,-0.14816475,16.702888,9.065411579242552,151.6905237467464,0.5346193464574054,2.9682789747684155
3451217092350738944,-0.058189392,14.1348,4.95597922344294,88.45357545310516,32.93381892499199,1.4596066880996743
3841879621008877440,0.17073631,17.443316,8.051372249034,137.10040164306827,-1.4227439977077778,1.3231566072384822
3842377248804727168,-0.4377823,17.405798,9.362304929020114,139.45087253940676,0.1781952340723616,2.4620756093237546
3843303175034188544,0.061231613,16.879951,11.800544066960715,138.16765989963812,0.5647975911815191,9.640922980792766
413322333748126592,0.1483078,17.609655,11.854566876488134,19.081289461869243,57.00809512574648,7.062888907993459
3125897813875563904,-0.5181446,15.748176,8.742333410921562,100.81676485977246,1.503518108637641,3.970374584764935
3844661557225496064,-0.35925293,14.926293,4.723151799280618,142.74844273819664,2.84231412739122,0.910692499777522
3126136549635234560,-0.06573486,14.780212,4.295514746816128,102.27933524761556,1.635154090585459,0.7999457757217059
4139463473867514112,0.86973953,18.364096,9.377465595007468,256.7299334076285,-15.147909900004445,1.5946813642210045
4056055273615583488,2.4734955,19.40016,14.207582946755718,268.63080142047096,-31.297217184167653,9.151337857955776
2927511938747177600,0.575717,15.158799,6.499177493635004,107.53692676707092,-23.49517572027265,1.8538547272512973
4540976189424874240,1.3408232,17.333311,9.416314151279437,257.8564254335504,11.990195701606591,2.6097603598221144
2927822138469770880,0.89762974,17.078846,7.6845222595544485,107.1159533610384,-22.58672986146903,1.321707188090904
2927924221248437376,1.1750965,17.321903,8.42151138628814,108.18344277162991,-22.979271212210485,1.65928763659024
2928068910104596992,0.7588768,17.186798,6.7938133247465124,108.79542302853288,-22.27205774622488,0.8344552760687687
1829858412603120128,1.7750092,18.58576,10.522626769686344,302.92670888616374,22.40272484729396,2.4399074547363315
4043765173094724224,2.0417652,19.316618,14.92567471507803,269.42791170098087,-32.034005000201354,13.237663678090644
4052454682316768768,1.5470467,18.797596,13.339334784352094,273.6867667898013,-27.25734084146875,8.09744033914396
4052492959007041792,1.3614521,18.546509,12.64158292052701,273.2124310087883,-27.18267494073353,6.5919633500035415
4043832006981042304,1.225029,19.626854,16.2614714191882,270.60189108046023,-31.700441230795768,21.22870411180173
5916958263667362816,-0.2586298,14.231408,4.648623346348087,254.49957649544865,-57.6348383047743,1.2118338216707885
4052519450336704768,1.3633308,18.662577,11.575370534431963,273.38323662572105,-26.99966002809232,3.824359469381679
4043842349266781952,1.4572868,18.837584,11.885891322415386,270.585289935958,-31.55941947769771,4.070628458295063
5923265199797551360,1.4908581,17.843855,11.330492915969584,260.70146133770413,-53.61973366865708,4.981126638079275
4654758944077464192,0.7325516,18.69893,10.917859318480058,71.70842937071987,-71.38219925165086,2.778343020546375
4533452746765000960,-0.06844425,15.528739,5.147554461010532,285.57922183263025,23.716112658160835,0.8390021856679364
4052107550050622336,1.554348,17.95015,11.255363374551067,277.1007915293906,-26.143907367093565,4.581869071449114
4472788803304480896,0.69514275,16.273277,8.177522166898642,269.49187507323234,4.458993615413759,2.4035271563132183
4472799768355719936,-0.12452316,14.19604,4.50663961875442,269.2126907943758,4.520468679625759,1.1537718102020935
4534129393091539712,0.56757736,17.446157,9.8518610555525,282.5558294088516,24.37226123507026,3.027895002041307
5881794163902413952,1.2050953,16.542757,9.061988945458948,232.93098344835465,-59.68380491122839,3.1904092007958624
5824214148655299712,-0.1608324,15.239779,4.693727759833838,232.7369499556055,-65.8129870114417,0.7776599838210129
5334675872218890880,-0.061302185,16.04573,4.5219914959616005,179.1021875796419,-62.29506156813138,0.4957381014379637
5300162339621000192,0.37434578,16.721462,5.548132782537316,136.75737180977544,-59.275509057249,0.5825512741870257
1823995133771916928,1.4668903,18.108322,11.97727897203812,295.67075257432424,17.403534301429502,5.940067695450314
4050234768283392512,1.6732445,18.599695,13.649243822885882,270.2126586424436,-30.019047956819666,10.230803999323228
2007514104093950080,1.4175596,16.817175,9.55082217971598,336.87123067232625,56.56547868549062,3.5215141349790446
2982847743326395648,0.59246063,18.8102,10.175261811917037,76.7468169093849,-16.99210799277191,1.875047881370261
2983108331879225344,0.40153503,15.300489,5.701603174145152,79.08613994042868,-16.559928437807823,1.202881470162485
6226943645600487552,0.16799927,16.473705,11.207361781216868,229.98025197894387,-25.00673233228796,8.845682686489797
4103701102314576384,1.6541748,17.710075,10.1637098617139,278.8035650467539,-14.578471565947082,3.095472658403292
6229277114211290752,0.044883728,17.016365,7.840834614717924,223.82621303912168,-24.56177202129384,1.4618200791757354
3133113805608088064,1.5240784,18.181349,10.57773664460726,102.13947482535067,6.9397640614036815,3.01493205268272
5302635209984826496,-0.36832714,13.727442,4.291600071384318,132.44916165316033,-58.64336147935594,1.29667642294022
2986863851282364416,0.06534767,18.19447,11.796812770173606,76.66591765202585,-14.086382210003578,5.2537397297385775
5302852088653024768,-0.26042938,15.569115,3.684360317967702,130.8809194895087,-58.6678786643224,0.4198064081430781
5302935754617577216,-0.17406082,16.213182,4.166187625571702,130.5705406437477,-57.98827571349639,0.3895840114610216
2989076893311254912,1.0414982,19.017511,11.037806461215851,78.84056892383323,-12.00067904216438,2.535473596036056
2989398771043030528,1.0022354,17.752289,9.280778098554643,77.40892576123774,-12.205350525651273,2.0216120599621705
4452964853466754048,-0.4210329,14.609142,4.776676050667907,243.36493873176912,8.89840006744951,1.0802065593731551
2990095865712197632,0.24176407,16.620928,6.22552860335489,79.16423158660774,-10.53727401551276,0.8335278606136358
3107374277060584064,-0.34508705,17.270922,8.566816404097942,101.15871379551456,-0.7640284409465966,1.816263606472784
4455997237817243776,0.21643066,18.745255,12.883879471194675,239.7657764158791,10.937504292504697,6.725504912361773
487283732158176640,0.7319784,15.125261,10.0262183443929,57.07476648097212,63.537370029519465,9.554137096603302
3107625584192085632,0.25172806,15.786045,5.14070000894063,107.53283866039374,-4.142609582888212,0.7429011006621706
4456908526797981056,-0.31013966,14.784768,3.998797985690226,243.3315125870904,11.337728570004304,0.6963153949005877
4458009614675393408,-0.30667877,15.275569,3.755852625254315,242.0763524903357,12.200692178440775,0.4966571877233319
4458774810347862528,0.6291523,18.394264,9.933462577590015,247.8370191453403,10.526087031958347,2.0316070700581714
4459185168703405568,0.15324402,15.220332,4.927261767328215,248.94053834995628,11.416102368766788,0.8737475147475209
488463027101465728,2.053749,19.557013,12.894606632939979,53.80325061933822,65.21435772372612,4.650704293676418
4459922356886052992,0.8080311,18.430986,10.222582499855129,246.33452634005369,12.052399032275764,2.2820192309638947
4460086458999242368,-0.1964674,14.657778,10.923820003510155,245.516379079966,12.22568893574896,17.914653009776476
4460144011560675584,-0.3040552,15.783709,4.588774265712944,245.93686931959067,12.48696857152107,0.5767837989291774
4460327252045435648,0.03997612,16.246479,11.79091649042276,247.0550893997157,12.414242597493132,12.8495375568124
2035413146537277952,0.474905,15.3529,6.153427879747888,297.64813595745017,34.447404464993994,1.4457911964098735
6172026097805085312,0.87204933,18.114115,10.209928058867511,207.2085157062119,-31.143239390928187,2.625201306805684
6172949550133714048,0.16864109,14.514512,5.466190125032913,213.4592456374548,-29.889740884401288,1.550014014969156
1803110666252889856,0.70326614,17.573004,8.894484538322745,302.5215415310653,13.050136866731291,1.8377909462110376
5994940674888088832,1.1564484,18.826687,10.670254759367051,240.53967362497465,-42.51456882433467,2.337295117632724
6175970630128957568,0.772377,18.34634,10.771905810597083,202.9745836307912,-29.683097847590947,3.0557172237005576
4203108841963846016,-0.017565727,14.317914,11.7470362282,282.44943018192106,-9.963257232467894,30.60725949856137
1803740377169289088,1.5270481,17.046934,10.156871421132202,306.97870070430736,12.596936285382412,4.187814962335054
4216176365771393920,-0.41605377,15.027177,4.553041883881656,305.49928833729274,-7.016154041892731,0.8038462253586394
5918752941519223424,0.2856655,16.500196,6.740462079607219,267.88392971713864,-56.85470650726111,1.1170001100960807
4216730794514795264,-0.24018288,14.62451,3.862060909395602,302.488916166057,-7.138819703394085,0.7038987303975084
4217793816094052480,0.03755951,15.205027,12.447843962739919,307.15892488566755,-6.145024576862422,28.090753744074537
2243743146529029248,1.5683823,19.233994,12.2311894244711,306.3023950280568,63.51279952157771,3.975933252430873
1931610757683854720,-0.015594482,18.741566,11.520431983570479,346.4080516061257,43.0460900336764,3.5956151091831097
3587255989558364928,1.2965775,17.67297,9.862145155617691,177.14896575566507,-10.918952783062178,2.740532969376902
3587307288649776000,-0.39513493,14.938616,4.4298886490047416,178.3690795069814,-10.778420164505205,0.7911421620027521
3588319354742998144,-0.39636898,14.491312,4.570922323297461,175.29109698565077,-10.335954264647729,1.0373422451921124
5241700550490680960,0.49225426,17.040321,6.606777048164668,163.999007006686,-62.881850114482575,0.8190137814275695
3589168899273567616,1.2924919,18.044355,9.785982747869038,176.3991864598018,-8.431309569271768,2.2301062229726574
3594834132936380032,0.0017318726,17.231825,12.105849359049577,181.00769920649347,-6.891522159297001,9.4363680570563
6026234631239675648,1.9156456,19.08012,11.746507433509164,252.3291027048318,-33.69424659297835,3.4141098196882385
3783517028410589056,-0.33675957,13.648293,4.7347743353937535,168.45172786687243,-8.005740257563023,1.649287118797638
4054224895775850880,1.8790302,19.34669,12.29576233436643,265.7682074449912,-32.76890410335449,3.888789781435251
3596253907389256576,0.13220024,18.54458,11.708759497203044,182.55201538085865,-6.227239551298027,4.293741547224309
3598253888977250816,1.1404572,17.478603,8.218864679025074,182.6583049118124,-3.342465866418018,1.406216973814827
3598424931753893888,0.28005028,16.427322,13.33730547955075,177.63756681180746,-6.605364951140685,24.0988709432107
3788194488314248832,-0.16901588,13.09057,11.11669353451636,166.99954557056117,-5.159199009183807,40.29254567586476
3600739335011156992,-0.40396118,13.337242,4.211137811083255,179.84177295139503,-4.024127011896042,1.4954750169811608
1156209907663130752,1.3423395,17.484476,9.280764372147663,229.78471913461595,5.458429072758311,2.2869552910610023
1158050898150073472,-0.47702408,16.872458,7.877003604560182,223.9398144538385,4.252369347344327,1.5882143691133117
3603920565746668032,-0.2257595,15.363327,11.480945166493656,204.2463611230416,-16.32897208367095,16.73106680507634
4381511406708983040,0.6030712,16.512638,9.436724419744799,255.55014773346545,0.388399960310454,3.8443001090969
1160300056558791168,0.13276863,16.57191,11.584808547508155,226.6088631838793,6.645821768785206,10.059576774292378
3794197787442075008,-0.43541336,14.423926,3.8637909079258215,174.6694942658298,-0.5922726711718129,0.7726325164324401
3795664157996369024,-0.57209396,15.159123,4.679075562537518,176.64674185603602,0.2092795141480496,0.8016605503133722
3796414192429498880,-0.17123604,17.145735,11.325266813722038,177.13992970316144,1.4831544488577448,6.853404458111738
1163266672074075008,0.13670349,17.519577,9.803789358692132,229.6111499065864,6.970326461261792,2.8631392572887764
4382902220195467136,0.8218193,17.875065,9.104618795076565,251.26242556787105,-0.0269030859959106,1.761614024028758
4382904797178453504,-0.1763506,13.641729,4.416512748249231,251.1548546266389,-0.0015193325656706,1.4287516654600736
1163569523103341568,0.5522423,18.665403,12.379302039618612,228.5649433550868,7.746035484771119,5.53069625737812
1163811724898541440,0.4849968,17.585611,10.214791583428731,231.5581593922861,8.30049437072688,3.356109457837461
3799290858445023488,0.871088,18.202242,10.961972812835848,174.3424234775299,1.8163491197971005,3.5640694860389592
1165963744033018496,-0.35645676,13.546925,4.363290749162401,232.79320486536812,10.250211480692268,1.4563747805716123
3800596876396315648,0.40028858,15.940135,10.434298470270111,174.6113566288713,3.3683500386578524,7.921960890962959
3802622073735216128,-0.114551544,15.7418165,11.447242285362666,162.13597832424347,-2.020295523574426,13.83837697211718
3804239558419007744,-0.063759804,15.291294,11.93310420374138,166.31285409245874,0.2740490048710345,21.299138654165315
3541237717085787008,0.0126132965,16.393978,11.779858727061196,172.29715279145736,-22.56232429407201,11.944724720819108
3541998025080414336,0.25582314,18.844744,11.985948506049466,174.458153115427,-20.12698386016816,4.248551638594853
5573125962446736384,-0.41301727,14.768272,4.062148232490795,93.21876683680014,-39.3814902590133,0.7223958568342417
4039058511578723840,1.0323086,18.116417,11.233641158361262,271.3671398330096,-35.09310679991246,4.201891477565568
3543486596321694208,-0.382926,13.958454,4.057785194831647,176.47067317011278,-18.9511920324158,1.0468060861378836
5575511490362529920,0.6776085,17.283365,8.30941467667442,101.54279399246592,-41.07094703991057,1.604020577193641
5575611644702244992,-0.5164261,17.711521,8.032257904664917,101.97320821185605,-40.6322485944605,1.1591706622556135
5575754203257115264,0.7010803,16.649397,8.191473918610866,100.78333835710768,-40.50265522998259,2.034301801643898
577763368640517760,-0.5076418,13.620108,4.66406922581824,134.7129773844516,2.170263095272785,1.617306176647041
579909164365936512,0.40468597,19.313944,12.045792858999075,136.0145190672494,3.916999204989007,3.518598974630864
5576783311782420096,0.123550415,18.208845,11.431349998999208,100.76880375335983,-38.56846685550019,4.410633785029504
5576826952945841408,-0.30659485,15.530023,4.2092498787758,100.22324219270884,-38.4156726018806,0.5443088250852375
580372234855320064,-0.41952038,14.054276,4.419599161993743,136.27225433806012,5.550253692129848,1.1832176309614235
580790014913812608,0.571558,17.06851,9.916624939565446,137.05015861266642,6.072522437758538,3.712128384232548
1809844934461976832,0.1702671,15.180982,11.903287829117584,301.90243261138374,17.70398444239941,22.103506001312454
581110831791334400,0.40189362,18.544727,9.723690185122566,132.7807873854784,3.142917756466642,1.7210466290976132
4665646686160919040,-0.27173424,16.115938,4.367432301646502,72.8774676602218,-61.17244517654154,0.4469910838513495
3549471753507182592,0.39243507,15.955912,13.164472149371694,164.1605833710925,-22.88092042789636,27.65107561727103
3549823111895468672,0.6585903,17.821907,8.836773624147064,164.45798766632143,-21.94965245829812,1.5957811283971788
3549863282726168576,-0.4035864,14.503523,4.382372428449459,164.76241841094614,-21.49230086136497,0.9457359230482236
5577567504089935488,0.43993187,18.983297,10.736575680462314,101.25762903251967,-37.13094181386799,2.242103910250631
3550313154780859008,1.2275677,17.006449,10.070675376582706,161.32351246250684,-21.81484376155219,4.100579869338338
3551116004427251328,0.77853775,17.755365,10.227260760901355,165.90233207991253,-21.629401550999543,3.1216136576873392
583262954003829120,1.3347721,17.609365,9.126511801623902,135.6476809804695,5.359904292715192,2.011080061655516
583340808875713280,0.98833084,18.065144,9.825791745541263,134.78830856583355,5.615124168586091,2.249725594051247
3552564233038831360,0.7956686,16.794321,7.5344993137154574,164.157419986265,-19.270491758321484,1.406162988573001
1956566510538468224,0.55682564,18.497786,10.239756305665766,331.21114625040207,40.14403215835757,2.230458058221049
584401463934612352,0.08231163,17.301102,11.913825836975988,133.7802061158019,6.594446478845334,8.366518339985053
6663374720156174336,-0.253623,14.510176,4.553583340986229,288.87820550393093,-47.14859092255321,1.0201909536712412
5336206701586783360,1.1455975,16.474636,8.317513130281009,175.3439370872669,-60.19085652458874,2.3365518674237324
6664135066806709760,-0.32035065,15.559939,4.4864932418769286,292.5285882855415,-44.36718463324354,0.6099733323933434
6664490827537278848,-0.30105305,14.265117,4.5279145998956984,288.4135803303917,-45.506901048242696,1.1286506082877066
587673812401925888,1.3263988,16.721548,10.233422118245924,140.11166606955274,9.035310313184697,5.039353492859088
6665910709364014336,-0.29094028,15.756301,10.387990618026915,302.4175360834405,-52.421414606462136,8.439912100904104
3032063709154939392,0.07488632,16.513124,5.436692912372575,108.37094585128804,-15.357012716862132,0.6091353202591344
5948650071435631744,1.3762817,18.521978,12.486242023538281,263.96472512144845,-47.19948535373125,6.206586389399198
436085007572835072,0.016998291,16.302242,11.780436016381136,45.54750698749732,48.0037723383151,12.463465138874843
436707640393408768,1.6855326,17.441557,10.578421886543538,47.47161963254744,50.37815961608688,4.240069519840816
437628614520520320,0.3482952,18.006577,13.087259269847038,43.76358322937507,47.97594157753235,10.37854455222455
4096878838760035200,2.6460075,19.807783,15.777454676631313,276.50670749713674,-17.311882103822395,15.629113149305004
4096879663447736832,2.2610512,19.65513,14.676629921975428,276.5667198100211,-17.29531172935003,10.099502578311467
3406506723313874688,-0.083747864,12.566836,4.974592791841599,72.55631256176896,17.70175758743446,3.0307586850671524
454808969042727168,0.53891945,18.314425,12.025034759571245,40.71331917783068,56.691977579173134,5.522324869663217
455164935930210944,0.023597717,17.769827,9.456093889363736,33.33081482721087,52.35132399314372,2.1739691549690967
5856360741911875840,0.106760025,16.758976,6.156353952698467,185.35009823497472,-68.23062410712333,0.7576621473746288
4223502720986764672,1.3053112,18.436121,10.316246427986798,302.899384067626,-2.227942390189703,2.3769775809791485
455697821113854720,0.54381275,15.46237,11.438929809477834,36.25749076771269,54.80785844878201,15.678769011772957
4482655996740998656,-0.1773901,15.8573675,4.697394298474771,271.2362897069018,10.017096891137284,0.5861453981798453
4482863941883637632,0.69553375,16.981903,9.64555828733818,272.1493413502918,10.174922304019324,3.409816888613936
4091630835455225088,0.86876106,18.809446,13.041594614926106,278.382736771822,-21.236187369790823,7.021497135135562
1943751221480379648,0.09853172,18.433147,12.271227411809434,355.2253058130946,50.21234681551103,5.8562024555502425
2092525388221505792,-0.30694103,15.6764765,4.156470376672932,285.75467382498465,34.75804964566552,0.4965909211134481
2093016869918710528,-0.47627735,13.967787,5.280751756867678,285.53464947279195,36.65131248035239,1.8305978644040133
1944287168982149120,1.6262064,17.501732,10.37344973803561,358.19046427468487,51.93658583556622,3.75269741090361
1944442608134953472,0.029809952,17.072554,11.778484316552582,353.7229693192362,50.03531832807187,8.733454526759706
2093527554411239680,1.5973015,18.983074,10.432894942614336,282.7620828690437,36.38369203301404,1.9496838242028385
6055938869868731776,1.0167122,17.708641,9.002815380317779,193.7980618206577,-61.05420289288486,1.8148255132969329
1944856063168152832,0.02781105,16.804506,11.788192695642074,354.8381544810346,51.40251494711936,9.925155944158872
2094510075427245568,-0.32443047,15.416277,4.075123362301063,277.8794789206832,34.17648993514447,0.5392240729423345
3089571878131969792,-0.38869476,14.574138,3.863038699609616,123.24375058685352,0.7314396752379916,0.7207425134069289
2068952271239193344,-0.04681778,15.065707,5.0514361667854715,306.2869568367797,42.79075068866695,0.9934495865442396
5785606687597658496,-0.34447765,15.232271,4.690843521486443,222.7379500830168,-78.47783699063058,0.7793176357118565
2069105580089321472,0.8307686,16.658224,8.418744767969143,306.8223856589105,43.6893736449254,2.2495940444443474
5785932417918049536,-0.29188251,14.409126,3.9429297336466735,218.77484317873007,-77.7238346073062,0.8067904461239139
4036970057972478080,1.2674675,17.49724,12.161248622862846,270.30508690598464,-37.9123507361167,8.56646657297438
3094948627431806464,-0.46232128,15.645206,5.337477711847592,121.4166916226233,5.164290469857398,0.8678693328904256
3094972473091480192,0.07450962,15.688523,4.815401299673141,122.37125480667277,5.057282369133343,0.6689222777840181
3095176290760980096,0.124946594,18.707993,11.818077952792834,119.16703550996304,4.087916381596226,4.18809949566908
3095470964175509632,0.03584957,15.423298,4.563250327550792,118.37824340012624,4.765484097398697,0.6729618819343612
4602478059518965632,0.21964645,16.330885,11.903688988528675,263.464315010118,34.17027136590763,13.018495512035708
