Class,Probability,RA,Dec,BP-RP,G,Parallax,Absolute Magnitude,Source ID
CV,Known Variable,228.5649433550868,7.746035484771119,0.5522423,18.665403,5.53069625737812,12.379302039618612,1163569523103341568
CV,Known Variable,113.42263440238716,67.53763922239901,0.58836746,16.03098,1.7595638454849367,7.258005148805038,1108037726271701248
CV,Known Variable,109.81051433823215,65.962267135487,0.6943321,18.78374,2.328162830486095,10.61880675684073,1101817445394854400
CV,Known Variable,101.58171231739968,50.763642232902114,0.19635963,15.494825,0.651005406183955,4.562747975606788,991644314411825536
CV,Known Variable,134.78830856583355,5.615124168586091,0.98833084,18.065144,2.249725594051247,9.825791745541265,583340808875713280
CV,Known Variable,132.7807873854784,3.142917756466642,0.40189362,18.544727,1.7210466290976132,9.723690185122566,581110831791334400
CV,Known Variable,136.0145190672494,3.916999204989007,0.40468597,19.313944,3.518598974630864,12.045792858999077,579909164365936512
CV,Known Variable,40.71331917783068,56.691977579173134,0.53891945,18.314425,5.522324869663217,12.025034759571245,454808969042727168
CV,Known Variable,8.898767498113362,46.39786670628548,1.035182,16.286892,2.104845148706404,7.902992753741906,389180322567909888
CV,Known Variable,10.230793238638958,43.41650568140008,0.10857868,15.582437,0.6108685691493502,4.5121759003681525,387544008745199360
CV,Known Variable,0.5932669899514769,42.70366714890256,0.65197754,18.231667,2.486947570695433,10.210000148308517,384460943781889024
CV,Known Variable,26.26366206274269,37.94253386269427,1.018897,16.32606,2.407045416503102,8.233481423437059,343491353823524864
CV,Known Variable,27.56743292158404,37.93861341351989,0.9812336,17.71646,1.3658440102526697,8.393465512266092,342789139554660096
CV,Known Variable,21.41403658623172,32.38564201090676,0.52446747,16.826992,3.8428006992803017,9.750231305294308,316447594027782912
CV,Known Variable,27.71469857209696,33.43936951459864,0.6339588,17.79592,1.3529543973153622,8.452335792566576,305760371070111872
CV,Known Variable,22.99945607213559,29.82277690669161,0.4158678,15.256193,1.7571094504311229,6.480187072808885,303221877895676672
CV,Known Variable,30.952550253276968,29.990443212556315,0.6842098,15.78488,1.908762530815472,7.188639505846028,300427537812198656
CV,Known Variable,42.50064300485136,37.65609477509377,0.70405483,15.934817,1.8610594586854248,7.2836182427803156,141759351271651456
CV,Known Variable,41.24082278911816,27.519204004749685,0.82788277,18.358791,2.986578218736761,10.734660467206703,126928996700556928
Eclipsing Binary,Known Variable,8.549124926540703,44.42262015036406,1.4481907,18.227623,4.083289765202259,11.282674000720949,388582115224067200
Eclipsing Binary,Known Variable,29.514213324026056,28.38435151316496,2.0097713,19.000124,3.905798340761722,11.95867308293728,298356019250182016
Eclipsing Binary,Known Variable,35.01897808991266,63.06656439951715,1.8260899,17.386023,11.09326582822314,12.611320100619194,513958743252720768
Eclipsing Binary,Known Variable,52.21858168001024,-23.136490201775885,0.98991585,18.710423,2.500382748227053,10.70045546879972,5098646558590111232
Eclipsing Binary,Known Variable,97.60904622339469,41.79843349414428,0.07213783,18.111532,1.6011128112547828,9.133641662655284,958364128959466624
Eclipsing Binary,Known Variable,125.51546885861508,-8.908407027064374,0.91025543,18.096292,3.126181668611677,10.571363060647272,5752707302529201152
Eclipsing Binary,Known Variable,211.76066779292003,21.26659730948021,1.5416584,17.37525,4.078919930749171,10.427975900972449,1247210845801446528
Subdwarf,Known Variable,0.4068839198374655,-35.66487582312772,-0.38641167,14.468839,0.9230293645485528,4.29491658778689,2309587292982876544
Subdwarf,Known Variable,1.692932568816066,-27.348166347271423,-0.43666458,13.916922,1.5200890831569962,4.826267200216783,2333646741998127744
Subdwarf,Known Variable,2.92351427595977,19.34041113010944,-0.31342793,14.726053,0.8530024441927974,4.380804377982539,2797293512483062912
Subdwarf,Known Variable,9.522662426280124,43.74733706457763,-0.3697176,16.11442,0.6709898433450944,5.247999731898879,387661209812972928
