solution_id,num_selected_g_fov,mean_obs_time_g_fov,time_duration_g_fov,min_mag_g_fov,max_mag_g_fov,mean_mag_g_fov,median_mag_g_fov,range_mag_g_fov,trimmed_range_mag_g_fov,std_dev_mag_g_fov,skewness_mag_g_fov,kurtosis_mag_g_fov,mad_mag_g_fov,abbe_mag_g_fov,iqr_mag_g_fov,stetson_mag_g_fov,std_dev_over_rms_err_mag_g_fov,outlier_median_g_fov,num_selected_bp,mean_obs_time_bp,time_duration_bp,min_mag_bp,max_mag_bp,mean_mag_bp,median_mag_bp,range_mag_bp,trimmed_range_mag_bp,std_dev_mag_bp,skewness_mag_bp,kurtosis_mag_bp,mad_mag_bp,abbe_mag_bp,iqr_mag_bp,stetson_mag_bp,std_dev_over_rms_err_mag_bp,outlier_median_bp,num_selected_rp,mean_obs_time_rp,time_duration_rp,min_mag_rp,max_mag_rp,mean_mag_rp,median_mag_rp,range_mag_rp,trimmed_range_mag_rp,std_dev_mag_rp,skewness_mag_rp,kurtosis_mag_rp,mad_mag_rp,abbe_mag_rp,iqr_mag_rp,stetson_mag_rp,std_dev_over_rms_err_mag_rp,outlier_median_rp,in_vari_classification_result,in_vari_rrlyrae,in_vari_cepheid,in_vari_planetary_transit,in_vari_short_timescale,in_vari_long_period_variable,in_vari_eclipsing_binary,in_vari_rotation_modulation,in_vari_ms_oscillator,in_vari_agn,in_vari_microlensing,in_vari_compact_companion,solution_id.1,designation,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,source_id
375316653866487564,58,2094.296992838435,1017.58856,14.030542,16.767872,14.829914,14.4762335,2.7373304,2.5288274,0.82670295,1.2659502,0.11829567,0.33505797,0.12321404,0.5917864,143.19456,117.51049,482.26147,54.0,2097.3964857584056,1017.58856,14.072134,16.732069,14.912055,14.563824,2.6599355,2.5716257,0.86125827,1.1373688,-0.24372405,0.40157053,0.11053195,1.4286507,134.78696,137.17879,196.27231,54.0,2097.3965730303958,1017.58856,13.870492,16.521744,14.718713,14.368071,2.6512513,2.4276083,0.8172373,1.1438125,-0.20272128,0.35215923,0.12743144,1.3269693,108.09487,114.32813,155.51393,True,False,False,False,False,False,False,False,False,False,False,False,1636148068921376768,Gaia DR3 5445756851859162752,1163016275,2016.0,155.5218453449858,0.015990943,-35.63222950585242,0.01715078,1.0786535087439475,0.024291225,44.40507,6.5840025,-6.453442938726072,0.017994652,-1.3046703601830196,0.021236314,0.05792591,-0.39838699,0.054804582,0.29978973,0.03888862,0.21315567,-0.21621245,0.063163035,-0.27983853,0.087170295,429,0,426,3,3.5292222,586.47473,0.09240064,3.4721391,31,False,1.7104465,,,,,,,,49,23,0.030908637,58,18,0,0.19427289,134.08319,0,0,1.123235,0.17565961,0.15626137,0.24383983,0.240837,-136.21774,-86.54427,40.79755,-28.067617,False,468,19497.91448612285,633.1941,30.792952,14.962397,54,11171.74367525629,1320.6353,8.459371,15.21824,54,8280.62254488878,884.12494,9.365896,14.952738,0.9976639,0.0,54.0,0.0,54.0,0.0,0.26550198,0.25584316,0.0096588135,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,271.7065386765986,18.027731012572225,174.03868654913967,-41.94878544283535,True,False,0,True,True,False,True,False,False,True,False,0.44304162,0.13277975,0.0004814722,,,,,,,,,,,,,,,,,,,,,,,5445756851859162752
375316653866487564,26,2294.102859011339,921.4105,15.291481,15.331107,15.316964,15.319589,0.039626457,0.03347543,0.009488656,-0.8805537,1.1618742,0.008511086,0.8516659,0.009890971,1.0620912,2.547814,10.63079,27.0,2294.0084490794084,921.4105,15.28804,15.3441515,15.313271,15.30969,0.056110464,0.03206081,0.012072501,0.4709345,0.5293192,0.010415112,0.70256877,0.016014613,1.285873,2.147832,5.3033113,27.0,2294.0085363813832,921.4105,15.292249,15.352018,15.318486,15.3195505,0.059769724,0.049576342,0.014914343,0.14450921,-0.32297432,0.016545106,1.019491,0.022624806,0.65636355,1.9720563,3.8801801,True,False,False,False,False,False,False,False,False,False,False,False,1636148068921376768,Gaia DR3 3449621937199851648,629675861,2016.0,84.32928559624953,0.037321907,34.42062397562386,0.029278196,0.7505826372295924,0.03558613,21.092,5.8406954,-5.250705501378053,0.044059325,-2.5580884259482097,0.031959455,-0.5071796,0.23438442,-0.45370847,0.5288572,-0.3319779,0.44838426,-0.63746554,0.10980786,0.23101239,-0.45189923,236,0,235,1,-1.3601289,242.74364,0.0,0.0,31,False,1.7628917,,,,,,,,27,15,0.07202506,27,13,0,0.054897472,172.63347,0,0,0.9358408,0.26717255,0.38720128,0.1607414,0.5380985,-30.645393,14.358355,-26.733206,39.666187,False,231,14065.666431141177,11.029673,1275.257,15.316966,27,10238.381523991537,20.687315,494.91107,15.3129635,27,5916.254469005741,15.149132,390.53424,15.317779,1.1485155,0.0,0.0,0.0,0.0,0.0,-0.0048151016,-0.004002571,-0.0008125305,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,174.41067138096292,1.3999838826285065,85.23570135615297,11.075079351411448,False,False,0,True,False,False,True,False,False,True,False,3.8454854e-11,1.9529041e-10,3.7692587e-06,,,,,,,,,,,,,,,,,,,,,,,3449621937199851648
375316653866487564,19,2269.5323821240145,930.98584,14.209871,16.081816,14.484176,14.359285,1.8719442,1.8719442,0.4190236,3.4462082,12.947425,0.066771604,0.5727588,0.09133976,66.662025,116.77571,266.0289,19.0,2269.5327001024216,930.98584,14.296434,16.259457,14.561915,14.445769,1.9630228,1.9630228,0.43640098,3.6311014,14.263493,0.070875704,0.5342237,0.10342614,32.750862,103.9276,206.05675,19.0,2269.532787535518,930.98584,14.016812,15.814,14.2877,14.180117,1.7971873,1.7971873,0.3998546,3.4334457,13.009476,0.09908692,0.5530953,0.15470363,30.419981,84.779785,167.8531,True,False,False,False,False,False,False,False,False,False,False,False,1636148068921376768,Gaia DR3 3828660708104028032,1496453881,2016.0,153.78901956857908,0.037126336,-3.142490545380002,0.05581759,1.6098701288695596,0.02959118,54.403713,13.578515,-11.51123333100097,0.040480338,-7.201914119554795,0.058472037,-0.74360615,0.12323983,-0.57830244,0.73064834,-0.27443555,0.7047871,-0.88158846,-0.17860134,0.1726411,-0.7014794,142,0,141,1,0.77013254,178.27022,0.08968041,2.1553192,31,True,1.7057061,,,,,,,,16,11,0.108972415,19,10,0,0.8206864,26.130127,0,0,1.0445698,0.21757823,0.24538201,0.3340579,0.8124238,-75.956375,37.860718,-12.602738,-23.46611,False,145,33697.33106870516,265.8186,126.76814,14.368378,17,22868.612846805638,503.22748,45.443886,14.440443,18,16413.3732063729,557.9305,29.418312,14.209901,1.1657299,0.0,17.0,0.0,18.0,0.0,0.23054218,0.07206535,0.15847683,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,245.5188028747239,41.67661987348007,156.861351709496,-13.04526299164226,False,False,0,False,False,False,True,False,False,True,False,2.7820967e-08,5.162017e-13,0.9999979,,,,,,,,,,,,,,,,,,,,,,,3828660708104028032
375316653866487564,63,2220.564389023205,1005.8909,15.627043,20.060051,16.766922,16.24199,4.4330077,4.0639133,1.2370737,1.8626779,2.2490273,0.3153117,0.07464141,0.59017867,92.750404,90.61998,320.29272,60.0,2204.242555540693,1005.89105,15.689882,20.99041,16.841679,16.330215,5.3005276,4.3908534,1.2911971,2.0704,3.4289374,0.3802171,0.21345465,0.71416634,59.235172,15.51543,102.60767,58.0,2204.291266245273,1005.89105,15.506862,19.970383,16.552849,16.102837,4.463522,3.7452135,1.0908564,1.9754524,2.9746685,0.30614793,0.13630213,0.6437654,41.832355,21.498343,76.26285,True,False,False,False,False,False,False,False,False,False,False,False,1636148068921376768,Gaia DR3 1934177606236303744,1727037369,2016.0,341.0242606524957,0.03455071,43.75897659897485,0.04345439,0.7230730988534295,0.047619767,15.184305,5.3086634,4.600131379127693,0.04495944,2.6496601541260967,0.062466335,-0.2921759,0.118969105,-0.62100065,0.18762626,-0.057993833,0.19441485,-0.5820156,-0.08161641,0.13767233,-0.42429206,489,0,486,3,1.5957091,573.72626,0.11991049,1.2262307,31,False,1.7528139,,,,,,,,57,25,0.096968085,67,32,0,0.520192,60.765167,2,0,1.0511817,0.23229949,0.33450112,0.07017362,0.27822116,-64.372406,65.98169,30.54661,-38.256176,False,477,4472.89814427669,124.517555,35.92183,16.560894,58,3011.7086202483165,258.81097,11.636711,16.64151,59,1939.53044490078,179.85532,10.783837,16.528654,1.106942,0.0,5.0,0.0,4.0,0.0,0.11285591,0.080616,0.032239914,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,99.8816420132502,-13.340137839255863,4.9902878326260645,46.71683539570595,False,False,0,True,False,False,True,False,False,True,False,3.0408935e-09,2.54458e-09,4.993324e-05,,,,,,,,,,,,,,,,,,,,,,,1934177606236303744
375316653866487564,23,2262.756599246499,931.4881,15.257788,15.296563,15.2820215,15.285485,0.038775727,0.028920261,0.009743414,-0.9392604,0.41235942,0.005385998,1.0479553,0.012091796,1.7727768,4.1541247,19.427078,23.0,2262.7569194111,931.4881,15.383701,15.458248,15.426813,15.429044,0.07454669,0.036090285,0.015007858,-0.7522264,2.2725708,0.015208122,1.098892,0.01826417,0.016637355,2.5122855,7.5169306,22.0,2266.129063916193,931.4881,15.011486,15.044615,15.026254,15.022781,0.033129092,0.027768655,0.009293054,0.5922379,-0.5695027,0.0073562837,0.8990707,0.0127486065,-0.050895516,1.4293308,3.3415856,True,False,False,False,False,False,False,False,False,False,False,False,1636148068921376768,Gaia DR3 3830623164560911872,263213628,2016.0,154.02636874208116,0.033492953,-1.321267546456416,0.03156268,21.61459255944788,0.040339265,535.8202,512.0534,-510.8019058712169,0.038751677,35.77863492744616,0.038040835,-0.2753824,-0.4107107,-0.3531838,0.35085598,-0.0036650423,0.1718313,-0.4605572,0.29230264,-0.4193443,-0.2611869,167,0,166,1,-0.7784422,155.36617,0.0,0.0,31,True,1.655346,,,,,,,,20,14,0.065156445,23,11,0,0.06696417,31.568281,0,0,0.9548948,0.3317487,0.22920826,0.41856334,0.83539677,-108.95983,37.325718,-4.3938084,-24.977217,False,191,14527.73938466638,11.021966,1318.0715,15.281872,23,9220.59256377919,25.831163,356.95615,15.426645,22,7736.618723289188,14.132604,547.43054,15.026518,1.1672299,0.0,0.0,0.0,1.0,0.0,0.4001274,0.14477348,0.25535393,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,243.86173689957133,43.04562410086832,156.40632856930853,-11.263340433924387,False,False,0,True,False,False,True,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,3830623164560911872
375316653866487564,77,2196.506080459402,1004.889,14.326819,14.3843155,14.359921,14.3605,0.05749588,0.041060135,0.011193716,-0.7633341,1.0575669,0.009693878,1.0725102,0.012364334,1.7276762,3.1023042,10.496247,79.0,2197.170210758481,1004.889,14.333839,14.3937645,14.370345,14.369606,0.059924643,0.041681938,0.01099337,-0.37729362,0.92471945,0.009379627,0.9586826,0.01309647,1.5480417,3.078154,10.394372,76.0,2191.681540817576,1004.88904,14.30883,14.347279,14.324269,14.324362,0.038448516,0.0317821,0.008061938,0.4435028,0.3833759,0.008118713,0.95781165,0.011068938,0.47825873,1.7810347,4.6033773,False,False,False,False,True,False,False,False,False,False,False,False,1636148068921376768,Gaia DR3 1934660360560498816,1415499281,2016.0,343.1580576736969,0.011960291,43.41413660762024,0.0148783205,1.8756105319032248,0.022121388,84.7872,4.0660877,3.95617444452526,0.015231074,-0.939016580400146,0.019061642,-0.35665748,0.19715999,-0.28859255,-0.030939845,-0.19926564,0.06067176,-0.04084016,-0.28960505,-0.017107023,-0.19664666,595,0,591,4,1.8036085,880.0423,0.10638255,6.4931965,31,False,1.7491158,,,,,,,,69,25,0.0271714,81,28,0,0.0062423963,91.40876,0,0,1.0525652,0.18306802,0.4103885,0.15133552,0.32280064,-53.931686,62.470757,40.658398,-36.765915,False,660,33941.76415715037,15.782901,2150.5403,14.360531,80,24396.14659321105,29.014084,840.8381,14.370239,78,14785.813274494029,15.158345,975.42395,14.323282,1.1543878,1.0,3.0,0.0,2.0,0.0,0.046957016,0.009708405,0.03724861,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,101.12112237825156,-14.36941425316007,6.58698286183008,45.58359375998799,False,False,0,True,True,False,True,False,False,True,False,1.6003346e-11,7.9935905e-11,1.5686121e-06,,,,,,,,,,,,,,,,,,,,,,,1934660360560498816
375316653866487564,24,2248.0837619793174,931.4124,16.483932,16.589947,16.55142,16.550524,0.10601443,0.04646028,0.020696986,-1.3167403,4.017723,0.015984958,0.947263,0.021527914,2.5107763,5.278143,11.738072,22.0,2239.5212356117454,931.4124,16.516851,16.651907,16.598234,16.602577,0.1350563,0.087644346,0.030684726,-0.69528246,1.2222875,0.023931105,1.1529024,0.029548882,0.6748449,2.642691,8.995578,20.0,2239.4494796846634,931.4124,16.471502,16.569645,16.51807,16.515532,0.09814155,0.09072733,0.02561143,0.21856794,0.2865695,0.018715652,0.84383774,0.02524703,0.6015214,1.6828878,3.311111,True,False,False,False,False,False,False,False,False,False,False,False,1636148068921376768,Gaia DR3 3833982271367482624,660686582,2016.0,147.25568689205738,0.058048494,-0.3196954387791288,0.04876724,11.721197116250412,0.07200986,162.77211,112.9971,74.24542039462531,0.07074546,-85.18193356201,0.057418533,-0.26798692,-0.4474488,-0.24430561,0.22859682,0.10462693,0.039702315,-0.38778067,0.3766367,-0.38922378,-0.18785815,196,0,196,0,1.0725756,224.4611,0.0,0.0,31,False,1.7253437,,,,,,,,22,14,0.106777094,24,11,0,0.15021317,21.053978,0,0,1.0536003,0.36086425,0.2763452,0.32450905,0.7151161,-127.71245,31.317116,-5.0839286,-25.845396,False,209,4511.396005567932,6.3626194,709.047,16.55159,22,3138.1462887761345,19.41032,161.67412,16.596859,21,1971.2074775332133,14.225761,138.56604,16.511065,1.1325438,0.0,1.0,0.0,1.0,0.0,0.08579445,0.045269012,0.040525436,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,237.32256383076933,38.323144611638575,149.57102868606992,-12.724882216955203,False,False,0,True,False,False,True,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,3833982271367482624
375316653866487564,24,2208.560690441057,932.24,15.674922,15.734118,15.704864,15.705379,0.059196338,0.0493821,0.0133913625,-0.18873729,0.96615607,0.0076058307,0.9737454,0.011722398,0.9478361,2.4941146,8.52909,24.0,2209.719910384618,932.24,15.6341,15.68283,15.658542,15.654289,0.04872988,0.043887977,0.014409945,0.13362235,-0.91245675,0.0145612275,0.7919248,0.018548457,0.8249384,2.083908,3.6520126,22.0,2194.8108360398587,932.24,15.808287,15.889127,15.847785,15.846959,0.080839634,0.072320364,0.020540573,-0.009366638,0.060321577,0.01970394,1.271084,0.026084863,0.6627836,2.022466,3.9609175,True,False,False,False,False,False,False,False,False,False,False,False,1636148068921376768,Gaia DR3 3834721387994870784,425980939,2016.0,149.71074944273207,0.048178863,1.790035056609581,0.03972998,11.670919105393311,0.061547674,189.62404,60.14956,60.097647131092,0.056372788,-2.498457575262822,0.046434987,-0.1848392,-0.46241495,-0.24939407,0.19121711,-0.124028385,0.0070274775,-0.27772212,0.42638087,-0.27144498,-0.32816067,176,0,174,2,0.80538887,232.63132,0.1856043,3.4883568,31,False,1.7967781,,,,,,,,20,12,0.088473335,25,10,0,0.10489539,103.150406,0,0,1.0421253,0.42438358,0.29843715,0.46200374,0.71129996,-119.37898,30.195395,-6.044842,-26.963936,False,203,9841.3518670595,9.013596,1091.8342,15.70473,24,7458.263708909166,19.28422,386.75476,15.656948,22,3632.899278687103,13.997011,259.54822,15.847262,1.1269959,0.0,0.0,0.0,0.0,0.0,-0.1903143,-0.047781944,-0.14253235,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,236.95803061909373,41.54782415733612,151.176066678694,-9.896430516251852,False,False,0,True,False,False,True,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,3834721387994870784
375316653866487564,26,2171.5241513889127,799.0864,16.606018,16.787796,16.705013,16.731411,0.18177618,0.17160593,0.061288983,-0.62157255,-1.0397391,0.056308772,1.0447005,0.08333712,4.5152307,13.026938,44.68179,26.0,2171.524470140408,799.08636,16.558472,16.768372,16.64389,16.640903,0.2098988,0.16003321,0.054951128,0.13003364,-0.3989032,0.06254439,1.0521061,0.0956426,0.51096284,4.4962964,8.743225,26.0,2171.524557401949,799.08636,16.270596,17.012457,16.791243,16.79904,0.7418601,0.39573875,0.16455601,-1.216829,2.4937859,0.16067244,1.0176817,0.23035978,4.456908,8.740331,39.5419,True,False,False,False,False,False,False,False,False,False,False,False,1636148068921376768,Gaia DR3 3834895969825628800,87103902,2016.0,151.6905237467464,0.05914654,0.5346193464574054,0.05076888,2.9682789747684155,0.070766814,41.944508,29.28267,-27.71064979540549,0.07634658,9.465444839536046,0.06900239,-0.21392031,-0.37024102,-0.033058323,0.046338193,0.08431127,-0.017874178,-0.1092877,0.30988526,-0.25372347,-0.2920586,193,0,192,1,-0.98241186,191.9842,0.0,0.0,31,False,1.8055685,,,,,,,,22,13,0.116745554,26,9,0,0.07539685,6.536005,0,0,0.9478817,0.30144948,0.2242042,0.24181916,0.82778585,-142.5309,37.239956,3.2404168,-24.45713,False,219,3924.5605558576663,15.187535,258.40668,16.702888,26,3003.9699998459078,27.851688,107.85594,16.644302,26,1521.148267624361,45.314518,33.568672,16.792467,1.1530255,0.0,0.0,0.0,0.0,0.0,-0.14816475,-0.05858612,-0.08957863,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,239.89983491815036,42.39076328055844,153.5072048485043,-10.37384985070384,False,False,0,True,False,False,True,False,False,False,False,5.0943116e-10,2.2700841e-07,4.9933224e-05,,,,,,,,,,,,,,,,,,,,,,,3834895969825628800
375316653866487564,40,2405.56166649575,968.0629,14.0505295,14.204092,14.1344385,14.134176,0.153562,0.12045651,0.045705047,-0.12768196,-1.433616,0.06414746,0.8926621,0.0907777,19.032583,14.672025,50.034367,33.0,2367.684580434728,968.063,13.990546,14.154716,14.107745,14.119055,0.1641684,0.093867265,0.037639216,-1.0059636,1.1251167,0.036735676,1.0555296,0.055392332,10.229268,12.093612,45.093025,33.0,2367.6846680018853,968.0629,13.989421,14.251931,14.164912,14.165171,0.26251012,0.22295012,0.073857374,-0.5006269,-0.75378555,0.0885871,0.9185446,0.11333041,15.043488,17.675152,47.1299,True,False,False,False,True,False,True,False,False,False,False,False,1636148068921376768,Gaia DR3 3451217092350738944,1013311913,2016.0,88.45357545310516,0.024362648,32.93381892499199,0.020062704,1.4596066880996743,0.026210073,55.68877,6.0247326,-2.0058821084013547,0.029608082,-5.6810070445840575,0.0192753,0.021123191,0.08035343,-0.26073626,-0.065515675,-0.09073635,-0.0988054,-0.7243098,0.04923289,0.1932708,0.009599185,325,0,324,1,1.3721967,588.082,0.13730149,9.514612,31,False,1.7780722,,,,,,,,38,17,0.04172826,40,25,0,0.08843175,166.86691,0,0,1.0537512,0.4598302,0.49816743,0.28491786,0.28339896,4.746292,5.0381327,4.7851753,35.255924,False,337,41785.61090220983,97.77465,427.36652,14.1348,32,31095.933019608685,190.3817,163.33467,14.106783,33,17106.814229519674,204.03912,83.84085,14.164972,1.1535729,0.0,0.0,0.0,1.0,0.0,-0.058189392,-0.028017044,-0.030172348,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,177.46787886706028,3.5584742863894854,88.68409067565094,9.501601610542872,False,False,0,True,True,False,True,False,False,True,False,1.0311025e-13,5.150305e-13,0.99999785,,,,,,,,,,,,,,,,,,,,,,,3451217092350738944
375316653866487564,31,2284.482654949893,930.33246,17.38012,17.532906,17.445648,17.445055,0.15278661,0.1250414,0.04253755,0.5688528,-0.72312415,0.047671292,0.7856903,0.05194654,6.0419693,7.3165226,17.29861,28.0,2254.846973180944,894.8551,17.324286,17.656069,17.466965,17.467379,0.33178276,0.20436072,0.0673153,0.4861299,1.3793905,0.054416664,1.1211814,0.0727216,1.6910075,3.1994455,5.4230356,27.0,2281.113922527981,844.1876,17.107096,17.487091,17.28994,17.301859,0.37999627,0.28210175,0.08939165,-0.10135837,-0.062382832,0.08617657,1.0835706,0.117236964,1.7809362,3.26679,8.869756,True,False,False,False,False,False,True,False,False,False,False,False,1636148068921376768,Gaia DR3 3841879621008877440,450520298,2016.0,137.10040164306827,0.09553581,-1.4227439977077778,0.09245951,1.3231566072384822,0.10184087,12.9923935,14.964502,-12.618607252394934,0.12330467,-8.044070622993125,0.11181211,-0.36819017,0.07701835,-0.4322945,0.30017063,-0.13057391,0.26128817,-0.70886815,0.21668647,0.013992074,-0.35067928,224,0,224,0,-1.7777884,194.7435,0.0,0.0,31,False,1.7620698,,,,,,,,26,14,0.20378228,31,15,0,0.16325329,13.821038,0,0,0.9147903,0.10190742,0.32892472,0.11382317,0.5070051,0.927414,22.328537,-32.46163,-28.86692,False,267,1984.3597626458973,4.8044987,413.02118,17.443316,28,1412.9295433180696,13.816353,102.265015,17.463242,26,959.7460059574928,13.925251,68.92127,17.292505,1.1956882,0.0,0.0,0.0,0.0,0.0,0.17073631,0.019926071,0.15081024,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,231.5609483172541,29.29439260478061,140.000722779044,-17.06579537232164,False,False,0,True,False,False,True,False,False,True,False,1.8382557e-06,0.0015016465,0.99842453,,,,,,,,,,,,,,,,,,,,,,,3841879621008877440
375316653866487564,36,2317.6796060281163,894.6093,17.350826,17.49182,17.407486,17.400791,0.1409929,0.111483455,0.039609738,0.15496461,-1.2143704,0.05103035,0.84063274,0.068838894,5.1716404,4.7101374,18.032898,29.0,2318.5378163756222,894.60925,17.165768,17.38162,17.257025,17.244291,0.21585275,0.18194856,0.05428534,0.38704604,-0.30129448,0.06334067,1.1905358,0.06442973,1.6087828,3.109169,6.710617,27.0,2356.339836028188,894.60925,17.426607,17.913519,17.702976,17.693117,0.48691165,0.3614432,0.11000469,-0.31178913,0.34817827,0.11352252,1.2568153,0.16100182,1.2580432,3.0944757,10.545725,True,False,False,False,False,False,False,False,False,False,False,False,1636148068921376768,Gaia DR3 3842377248804727168,133742657,2016.0,139.45087253940676,0.098987944,0.1781952340723616,0.07999408,2.4620756093237546,0.108133316,22.76889,14.748405,4.3294800273977545,0.13068561,-14.098618872393224,0.09600257,-0.15289916,-0.003868561,-0.28518653,-0.06779584,0.01636025,-0.04952428,-0.5490282,0.20029147,-0.077872075,-0.2823264,264,0,264,0,1.0559992,331.22684,0.34120315,2.491022,31,False,1.8859794,,,,,,,,32,15,0.19057149,36,21,0,0.076952964,14.352303,0,0,1.0454484,0.1313195,0.46194386,0.19659467,0.23106901,-156.16032,21.867237,-39.55899,-27.65812,False,294,2054.126801771584,4.736647,433.66684,17.405798,30,1701.4697341957508,16.396755,103.768684,17.261482,27,659.8607404832957,13.068957,50.490696,17.699265,1.1495544,0.0,1.0,0.0,1.0,0.0,-0.4377823,-0.14431572,-0.29346657,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,231.4573927399857,32.13671312049703,141.8116577941345,-14.81743588133268,False,False,0,True,False,False,True,False,False,False,False,5.1377735e-10,2.0521777e-06,4.9933133e-05,,,,,,,,,,,,,,,,,,,,,,,3842377248804727168
